datetime,year,month,day,hour,day_of_week,site,energy_type,energy_generated_mwh,capacity_utilization_%,temperature_c,cloud_cover_%,wind_speed_m_s,day_type,season
2024-01-06 08:00:00,2024,1,6,8,Saturday,Site_A,Solar,35.73,35.73,20.95,61.49,0.0,Weekend,Winter
2024-01-06 13:45:00,2024,1,6,13,Saturday,Site_A,Wind,31.89,31.89,16.31,79.605,8.12,Weekend,Winter
2024-01-06 14:15:00,2024,1,6,14,Saturday,Site_B,Solar,23.51,23.51,21.06,97.72,0.0,Weekend,Winter
2024-01-06 15:45:00,2024,1,6,15,Saturday,Site_C,Wind,39.52,39.52,21.74,97.43333333333334,9.44,Weekend,Winter
2024-01-06 17:15:00,2024,1,6,17,Saturday,Site_B,Wind,42.91,42.91,16.42,97.14666666666666,7.2,Weekend,Winter
2024-01-07 06:45:00,2024,1,7,6,Sunday,Site_C,Solar,23.64,23.64,30.45,96.86,0.0,Weekend,Winter
2024-01-07 09:30:00,2024,1,7,9,Sunday,Site_A,Solar,56.62,56.62,18.87,21.21,0.0,Weekend,Winter
2024-01-07 15:15:00,2024,1,7,15,Sunday,Site_C,Wind,16.65,16.65,31.56,34.260000000000005,3.8,Weekend,Winter
2024-01-07 15:30:00,2024,1,7,15,Sunday,Site_B,Solar,64.6,64.6,28.84,47.31,0.0,Weekend,Winter
2024-01-07 16:30:00,2024,1,7,16,Sunday,Site_A,Wind,37.2,37.2,30.38,54.7775,7.68,Weekend,Winter
2024-01-07 17:45:00,2024,1,7,17,Sunday,Site_B,Wind,43.68,43.68,14.99,62.245000000000005,6.82,Weekend,Winter
2024-01-08 14:00:00,2024,1,8,14,Monday,Site_A,Wind,41.39,41.39,13.42,69.7125,7.83,Weekday,Winter
2024-01-08 14:15:00,2024,1,8,14,Monday,Site_A,Solar,26.54,26.54,17.81,77.18,0.0,Weekday,Winter
2024-01-08 14:30:00,2024,1,8,14,Monday,Site_C,Wind,41.24,41.24,14.73,81.39333333333333,10.52,Weekday,Winter
2024-01-08 16:30:00,2024,1,8,16,Monday,Site_B,Wind,52.53,52.53,16.35,85.60666666666667,10.19,Weekday,Winter
2024-01-08 17:45:00,2024,1,8,17,Monday,Site_B,Solar,12.4,12.4,13.11,89.82,0.0,Weekday,Winter
2024-01-08 17:45:00,2024,1,8,17,Monday,Site_C,Solar,65.7,65.7,26.83,33.37,0.0,Weekday,Winter
2024-01-09 06:30:00,2024,1,9,6,Tuesday,Site_B,Wind,21.12,21.12,25.19,21.825,6.22,Weekday,Winter
2024-01-09 07:15:00,2024,1,9,7,Tuesday,Site_B,Solar,77.5,77.5,26.87,10.28,0.0,Weekday,Winter
2024-01-09 09:15:00,2024,1,9,9,Tuesday,Site_A,Solar,11.69,11.69,21.73,99.2,0.0,Weekday,Winter
2024-01-09 11:45:00,2024,1,9,11,Tuesday,Site_C,Solar,78.36,78.36,22.04,5.3,0.0,Weekday,Winter
2024-01-09 12:30:00,2024,1,9,12,Tuesday,Site_C,Wind,82.23,82.23,18.08,27.157500000000002,9.81,Weekday,Winter
2024-01-09 15:30:00,2024,1,9,15,Tuesday,Site_A,Wind,42.42,42.42,0.65,49.015,8.11,Weekday,Winter
2024-01-10 10:00:00,2024,1,10,10,Wednesday,Site_C,Wind,33.17,33.17,12.24,70.8725,5.09,Weekday,Winter
2024-01-10 14:45:00,2024,1,10,14,Wednesday,Site_B,Solar,24.43,24.43,23.03,92.73,0.0,Weekday,Winter
2024-01-10 15:00:00,2024,1,10,15,Wednesday,Site_B,Wind,50.53,50.53,9.66,89.14500000000001,7.27,Weekday,Winter
2024-01-10 15:00:00,2024,1,10,15,Wednesday,Site_A,Solar,13.15,13.15,17.16,85.56,0.0,Weekday,Winter
2024-01-10 17:00:00,2024,1,10,17,Wednesday,Site_A,Wind,38.71,38.71,18.2,47.31,7.97,Weekday,Winter
2024-01-10 18:45:00,2024,1,10,18,Wednesday,Site_C,Solar,71.94,71.94,21.2,9.06,0.0,Weekday,Winter
2024-01-11 09:15:00,2024,1,11,9,Thursday,Site_C,Solar,69.05,69.05,19.5,10.45,0.0,Weekday,Winter
2024-01-11 09:30:00,2024,1,11,9,Thursday,Site_A,Solar,82.93,82.93,26.91,11.34,0.0,Weekday,Winter
2024-01-11 13:45:00,2024,1,11,13,Thursday,Site_C,Wind,62.2,62.2,27.58,7.33,9.69,Weekday,Winter
2024-01-11 16:30:00,2024,1,11,16,Thursday,Site_B,Solar,83.81,83.81,23.01,3.32,0.0,Weekday,Winter
2024-01-11 17:00:00,2024,1,11,17,Thursday,Site_A,Wind,57.0,57.0,5.81,9.193333333333333,12.21,Weekday,Winter
2024-01-11 17:30:00,2024,1,11,17,Thursday,Site_B,Wind,46.02,46.02,14.71,15.066666666666668,9.48,Weekday,Winter
2024-01-12 07:15:00,2024,1,12,7,Friday,Site_A,Solar,69.32,69.32,20.73,20.94,0.0,Weekday,Winter
2024-01-12 11:15:00,2024,1,12,11,Friday,Site_B,Solar,11.56,11.56,20.11,97.01,0.0,Weekday,Winter
2024-01-12 12:30:00,2024,1,12,12,Friday,Site_B,Wind,36.64,36.64,27.59,86.93666666666667,8.16,Weekday,Winter
2024-01-12 13:00:00,2024,1,12,13,Friday,Site_C,Wind,43.33,43.33,8.44,76.86333333333334,7.84,Weekday,Winter
2024-01-12 18:00:00,2024,1,12,18,Friday,Site_C,Solar,39.95,39.95,27.76,66.79,0.0,Weekday,Winter
2024-01-12 18:30:00,2024,1,12,18,Friday,Site_A,Wind,17.9,17.9,10.31,60.150000000000006,6.27,Weekday,Winter
2024-01-13 06:00:00,2024,1,13,6,Saturday,Site_C,Solar,43.3,43.3,21.25,53.51,0.0,Weekend,Winter
2024-01-13 08:00:00,2024,1,13,8,Saturday,Site_B,Wind,43.89,43.89,12.59,65.685,10.72,Weekend,Winter
2024-01-13 12:00:00,2024,1,13,12,Saturday,Site_A,Solar,37.5,37.5,30.53,77.86,0.0,Weekend,Winter
2024-01-13 13:45:00,2024,1,13,13,Saturday,Site_A,Wind,59.27,59.27,16.4,77.735,9.56,Weekend,Winter
2024-01-13 17:45:00,2024,1,13,17,Saturday,Site_B,Solar,38.07,38.07,26.29,77.61,0.0,Weekend,Winter
2024-01-13 18:45:00,2024,1,13,18,Saturday,Site_C,Wind,10.08,10.08,17.36,71.6,5.13,Weekend,Winter
2024-01-14 08:45:00,2024,1,14,8,Sunday,Site_B,Wind,57.65,57.65,25.75,65.59,9.29,Weekend,Winter
2024-01-14 11:00:00,2024,1,14,11,Sunday,Site_B,Solar,29.1,29.1,18.65,59.58,0.0,Weekend,Winter
2024-01-14 13:30:00,2024,1,14,13,Sunday,Site_A,Solar,21.46,21.46,22.27,79.75,0.0,Weekend,Winter
2024-01-14 14:00:00,2024,1,14,14,Sunday,Site_C,Solar,66.19,66.19,24.44,31.45,0.0,Weekend,Winter
2024-01-14 16:45:00,2024,1,14,16,Sunday,Site_A,Wind,12.49,12.49,27.72,36.925,5.85,Weekend,Winter
2024-01-14 17:15:00,2024,1,14,17,Sunday,Site_C,Wind,39.84,39.84,17.09,42.4,6.98,Weekend,Winter
2024-01-15 07:00:00,2024,1,15,7,Monday,Site_B,Wind,31.54,31.54,-3.95,47.875,7.25,Weekday,Winter
2024-01-15 08:30:00,2024,1,15,8,Monday,Site_B,Solar,51.55,51.55,29.32,53.35,0.0,Weekday,Winter
2024-01-15 10:45:00,2024,1,15,10,Monday,Site_C,Wind,37.95,37.95,8.53,54.730000000000004,5.5,Weekday,Winter
2024-01-15 12:45:00,2024,1,15,12,Monday,Site_A,Solar,55.77,55.77,29.17,56.11,0.0,Weekday,Winter
2024-01-15 16:15:00,2024,1,15,16,Monday,Site_A,Wind,53.05,53.05,10.59,69.22999999999999,9.63,Weekday,Winter
2024-01-15 18:15:00,2024,1,15,18,Monday,Site_C,Solar,32.23,32.23,21.4,82.35,0.0,Weekday,Winter
2024-01-16 06:15:00,2024,1,16,6,Tuesday,Site_A,Solar,8.91,8.91,18.73,98.17,0.0,Weekday,Winter
2024-01-16 06:45:00,2024,1,16,6,Tuesday,Site_B,Wind,51.36,51.36,19.92,79.14666666666668,8.97,Weekday,Winter
2024-01-16 09:30:00,2024,1,16,9,Tuesday,Site_A,Wind,28.51,28.51,13.5,60.123333333333335,4.48,Weekday,Winter
2024-01-16 15:15:00,2024,1,16,15,Tuesday,Site_B,Solar,44.21,44.21,26.93,41.1,0.0,Weekday,Winter
2024-01-16 15:45:00,2024,1,16,15,Tuesday,Site_C,Solar,30.26,30.26,26.2,76.34,0.0,Weekday,Winter
2024-01-16 17:00:00,2024,1,16,17,Tuesday,Site_C,Wind,66.8,66.8,10.34,66.54,9.02,Weekday,Winter
2024-01-17 07:00:00,2024,1,17,7,Wednesday,Site_C,Wind,1.75,1.75,8.72,56.74,0.49,Weekday,Winter
2024-01-17 09:30:00,2024,1,17,9,Wednesday,Site_A,Wind,33.92,33.92,15.87,46.94,9.94,Weekday,Winter
2024-01-17 13:15:00,2024,1,17,13,Wednesday,Site_C,Solar,58.94,58.94,25.15,37.14,0.0,Weekday,Winter
2024-01-17 14:15:00,2024,1,17,14,Wednesday,Site_B,Solar,31.75,31.75,29.68,77.68,0.0,Weekday,Winter
2024-01-17 15:45:00,2024,1,17,15,Wednesday,Site_A,Solar,85.62,85.62,26.85,9.98,0.0,Weekday,Winter
2024-01-17 17:00:00,2024,1,17,17,Wednesday,Site_B,Wind,43.78,43.78,20.44,18.759999999999998,8.66,Weekday,Winter
2024-01-18 06:15:00,2024,1,18,6,Thursday,Site_C,Wind,29.12,29.12,14.64,27.54,4.26,Weekday,Winter
2024-01-18 09:30:00,2024,1,18,9,Thursday,Site_B,Solar,57.63,57.63,23.42,36.32,0.0,Weekday,Winter
2024-01-18 11:00:00,2024,1,18,11,Thursday,Site_B,Wind,37.66,37.66,16.88,25.526666666666664,5.09,Weekday,Winter
2024-01-18 12:30:00,2024,1,18,12,Thursday,Site_A,Wind,40.72,40.72,11.15,14.73333333333333,9.01,Weekday,Winter
2024-01-18 14:30:00,2024,1,18,14,Thursday,Site_A,Solar,83.91,83.91,21.74,3.94,0.0,Weekday,Winter
2024-01-18 15:00:00,2024,1,18,15,Thursday,Site_C,Solar,53.55,53.55,28.58,61.06,0.0,Weekday,Winter
2024-01-19 06:30:00,2024,1,19,6,Friday,Site_A,Wind,14.44,14.44,16.0,71.50666666666667,4.02,Weekday,Winter
2024-01-19 09:00:00,2024,1,19,9,Friday,Site_B,Wind,19.43,19.43,8.52,81.95333333333333,3.84,Weekday,Winter
2024-01-19 09:30:00,2024,1,19,9,Friday,Site_B,Solar,17.53,17.53,22.42,92.4,0.0,Weekday,Winter
2024-01-19 11:45:00,2024,1,19,11,Friday,Site_A,Solar,74.98,74.98,25.08,11.93,0.0,Weekday,Winter
2024-01-19 14:00:00,2024,1,19,14,Friday,Site_C,Wind,47.25,47.25,10.13,9.85,8.56,Weekday,Winter
2024-01-19 15:00:00,2024,1,19,15,Friday,Site_C,Solar,70.6,70.6,16.22,7.77,0.0,Weekday,Winter
2024-01-20 09:30:00,2024,1,20,9,Saturday,Site_A,Wind,35.25,35.25,10.08,16.17,6.54,Weekend,Winter
2024-01-20 09:45:00,2024,1,20,9,Saturday,Site_C,Wind,40.74,40.74,7.44,24.57,8.05,Weekend,Winter
2024-01-20 09:45:00,2024,1,20,9,Saturday,Site_C,Solar,67.99,67.99,27.6,32.97,0.0,Weekend,Winter
2024-01-20 14:30:00,2024,1,20,14,Saturday,Site_B,Wind,15.21,15.21,18.27,51.839999999999996,4.96,Weekend,Winter
2024-01-20 18:15:00,2024,1,20,18,Saturday,Site_B,Solar,31.98,31.98,23.81,70.71,0.0,Weekend,Winter
2024-01-20 18:45:00,2024,1,20,18,Saturday,Site_A,Solar,24.07,24.07,27.37,93.0,0.0,Weekend,Winter
2024-01-21 06:45:00,2024,1,21,6,Sunday,Site_C,Solar,46.03,46.03,30.96,60.15,0.0,Weekend,Winter
2024-01-21 07:00:00,2024,1,21,7,Sunday,Site_A,Solar,64.68,64.68,29.99,39.08,0.0,Weekend,Winter
2024-01-21 07:45:00,2024,1,21,7,Sunday,Site_A,Wind,32.44,32.44,22.89,50.74666666666666,5.79,Weekend,Winter
2024-01-21 09:00:00,2024,1,21,9,Sunday,Site_C,Wind,65.49,65.49,13.97,62.41333333333333,10.9,Weekend,Winter
2024-01-21 11:00:00,2024,1,21,11,Sunday,Site_B,Solar,17.36,17.36,19.35,74.08,0.0,Weekend,Winter
2024-01-21 17:00:00,2024,1,21,17,Sunday,Site_B,Wind,63.57,63.57,9.23,56.5,9.96,Weekend,Winter
2024-01-22 08:00:00,2024,1,22,8,Monday,Site_B,Solar,52.97,52.97,23.75,38.92,0.0,Weekday,Winter
2024-01-22 08:30:00,2024,1,22,8,Monday,Site_B,Wind,48.24,48.24,6.86,41.385000000000005,10.75,Weekday,Winter
2024-01-22 11:15:00,2024,1,22,11,Monday,Site_A,Wind,29.17,29.17,5.2,43.85,7.56,Weekday,Winter
2024-01-22 11:15:00,2024,1,22,11,Monday,Site_C,Wind,39.6,39.6,15.23,46.315,10.75,Weekday,Winter
2024-01-22 14:30:00,2024,1,22,14,Monday,Site_C,Solar,45.63,45.63,22.93,48.78,0.0,Weekday,Winter
2024-01-22 15:15:00,2024,1,22,15,Monday,Site_A,Solar,29.01,29.01,13.9,67.16,0.0,Weekday,Winter
2024-01-23 06:00:00,2024,1,23,6,Tuesday,Site_A,Solar,19.02,19.02,32.31,98.99,0.0,Weekday,Winter
2024-01-23 07:00:00,2024,1,23,7,Tuesday,Site_C,Solar,53.55,53.55,32.17,41.79,0.0,Weekday,Winter
2024-01-23 11:15:00,2024,1,23,11,Tuesday,Site_C,Wind,38.85,38.85,16.99,31.59,6.76,Weekday,Winter
2024-01-23 12:00:00,2024,1,23,12,Tuesday,Site_B,Solar,80.74,80.74,30.36,21.39,0.0,Weekday,Winter
2024-01-23 14:00:00,2024,1,23,14,Tuesday,Site_B,Wind,51.94,51.94,25.0,23.986666666666668,11.47,Weekday,Winter
2024-01-23 18:45:00,2024,1,23,18,Tuesday,Site_A,Wind,48.59,48.59,12.97,26.583333333333332,8.17,Weekday,Winter
2024-01-24 09:00:00,2024,1,24,9,Wednesday,Site_A,Solar,49.36,49.36,15.18,29.18,0.0,Weekday,Winter
2024-01-24 12:00:00,2024,1,24,12,Wednesday,Site_B,Solar,35.27,35.27,30.24,76.51,0.0,Weekday,Winter
2024-01-24 13:00:00,2024,1,24,13,Wednesday,Site_A,Wind,12.44,12.44,18.23,76.45500000000001,4.09,Weekday,Winter
2024-01-24 14:00:00,2024,1,24,14,Wednesday,Site_C,Solar,36.29,36.29,33.72,76.4,0.0,Weekday,Winter
2024-01-24 18:00:00,2024,1,24,18,Wednesday,Site_B,Wind,21.44,21.44,14.43,53.646666666666675,4.89,Weekday,Winter
2024-01-24 18:45:00,2024,1,24,18,Wednesday,Site_C,Wind,27.7,27.7,21.02,30.893333333333338,6.66,Weekday,Winter
2024-01-25 09:00:00,2024,1,25,9,Thursday,Site_B,Solar,77.72,77.72,26.67,8.14,0.0,Weekday,Winter
2024-01-25 09:15:00,2024,1,25,9,Thursday,Site_B,Wind,26.0,26.0,-2.45,4.640000000000001,5.69,Weekday,Winter
2024-01-25 10:15:00,2024,1,25,10,Thursday,Site_C,Solar,83.47,83.47,22.5,1.14,0.0,Weekday,Winter
2024-01-25 12:45:00,2024,1,25,12,Thursday,Site_A,Solar,64.86,64.86,27.84,29.24,0.0,Weekday,Winter
2024-01-25 14:30:00,2024,1,25,14,Thursday,Site_C,Wind,35.24,35.24,23.38,52.44,6.65,Weekday,Winter
2024-01-25 16:45:00,2024,1,25,16,Thursday,Site_A,Wind,39.64,39.64,22.6,75.64,9.07,Weekday,Winter
2024-01-26 06:30:00,2024,1,26,6,Friday,Site_C,Solar,26.96,26.96,33.41,98.84,0.0,Weekday,Winter
2024-01-26 06:30:00,2024,1,26,6,Friday,Site_B,Solar,57.78,57.78,19.78,41.03,0.0,Weekday,Winter
2024-01-26 08:45:00,2024,1,26,8,Friday,Site_B,Wind,41.34,41.34,27.49,41.60333333333333,6.69,Weekday,Winter
2024-01-26 11:00:00,2024,1,26,11,Friday,Site_A,Wind,24.97,24.97,13.44,42.17666666666667,5.5,Weekday,Winter
2024-01-26 11:15:00,2024,1,26,11,Friday,Site_A,Solar,48.32,48.32,20.96,42.75,0.0,Weekday,Winter
2024-01-26 12:15:00,2024,1,26,12,Friday,Site_C,Wind,39.28,39.28,8.81,58.20666666666667,10.69,Weekday,Winter
2024-01-27 06:30:00,2024,1,27,6,Saturday,Site_A,Wind,38.2,38.2,10.24,73.66333333333334,8.72,Weekend,Winter
2024-01-27 09:30:00,2024,1,27,9,Saturday,Site_C,Solar,31.91,31.91,29.06,89.12,0.0,Weekend,Winter
2024-01-27 10:00:00,2024,1,27,10,Saturday,Site_C,Wind,59.31,59.31,17.32,68.05,10.44,Weekend,Winter
2024-01-27 11:00:00,2024,1,27,11,Saturday,Site_A,Solar,53.39,53.39,25.74,46.98,0.0,Weekend,Winter
2024-01-27 12:45:00,2024,1,27,12,Saturday,Site_B,Wind,31.37,31.37,18.57,36.31,6.85,Weekend,Winter
2024-01-27 14:45:00,2024,1,27,14,Saturday,Site_B,Solar,65.34,65.34,28.07,25.64,0.0,Weekend,Winter
2024-01-28 06:15:00,2024,1,28,6,Sunday,Site_B,Wind,39.43,39.43,12.25,33.46333333333333,8.27,Weekend,Winter
2024-01-28 08:15:00,2024,1,28,8,Sunday,Site_A,Wind,40.93,40.93,7.8,41.28666666666667,8.05,Weekend,Winter
2024-01-28 09:30:00,2024,1,28,9,Sunday,Site_A,Solar,62.21,62.21,39.68,49.11,0.0,Weekend,Winter
2024-01-28 11:45:00,2024,1,28,11,Sunday,Site_B,Solar,32.4,32.4,16.45,59.92,0.0,Weekend,Winter
2024-01-28 16:15:00,2024,1,28,16,Sunday,Site_C,Solar,75.45,75.45,17.16,9.57,0.0,Weekend,Winter
2024-01-28 18:45:00,2024,1,28,18,Sunday,Site_C,Wind,50.94,50.94,4.55,34.260000000000005,10.29,Weekend,Winter
2024-01-29 07:30:00,2024,1,29,7,Monday,Site_C,Solar,48.95,48.95,22.47,58.95,0.0,Weekday,Winter
2024-01-29 07:45:00,2024,1,29,7,Monday,Site_A,Solar,44.4,44.4,19.99,38.29,0.0,Weekday,Winter
2024-01-29 09:00:00,2024,1,29,9,Monday,Site_B,Solar,23.22,23.22,20.23,94.42,0.0,Weekday,Winter
2024-01-29 13:30:00,2024,1,29,13,Monday,Site_C,Wind,53.39,53.39,13.74,93.575,9.69,Weekday,Winter
2024-01-29 14:30:00,2024,1,29,14,Monday,Site_B,Wind,43.55,43.55,18.63,92.73,9.83,Weekday,Winter
2024-01-29 15:15:00,2024,1,29,15,Monday,Site_A,Wind,37.66,37.66,8.54,91.885,7.31,Weekday,Winter
2024-01-30 06:15:00,2024,1,30,6,Tuesday,Site_C,Solar,12.44,12.44,15.29,91.04,0.0,Weekday,Winter
2024-01-30 08:15:00,2024,1,30,8,Tuesday,Site_B,Solar,40.77,40.77,23.68,62.57,0.0,Weekday,Winter
2024-01-30 08:45:00,2024,1,30,8,Tuesday,Site_C,Wind,42.02,42.02,-1.69,53.196666666666665,8.03,Weekday,Winter
2024-01-30 10:00:00,2024,1,30,10,Tuesday,Site_B,Wind,21.14,21.14,17.56,43.82333333333334,5.21,Weekday,Winter
2024-01-30 17:00:00,2024,1,30,17,Tuesday,Site_A,Solar,71.24,71.24,29.47,34.45,0.0,Weekday,Winter
2024-01-30 17:45:00,2024,1,30,17,Tuesday,Site_A,Wind,45.55,45.55,9.64,30.925,7.71,Weekday,Winter
2024-01-31 09:15:00,2024,1,31,9,Wednesday,Site_A,Solar,72.41,72.41,26.73,27.4,0.0,Weekday,Winter
2024-01-31 12:00:00,2024,1,31,12,Wednesday,Site_C,Wind,50.16,50.16,13.63,50.22333333333333,11.42,Weekday,Winter
2024-01-31 13:45:00,2024,1,31,13,Wednesday,Site_B,Wind,50.09,50.09,16.11,73.04666666666667,9.64,Weekday,Winter
2024-01-31 15:45:00,2024,1,31,15,Wednesday,Site_C,Solar,23.65,23.65,29.1,95.87,0.0,Weekday,Winter
2024-01-31 17:00:00,2024,1,31,17,Wednesday,Site_B,Solar,52.81,52.81,35.32,50.51,0.0,Weekday,Winter
2024-01-31 18:15:00,2024,1,31,18,Wednesday,Site_A,Wind,33.34,33.34,18.44,61.239999999999995,10.27,Weekday,Winter
2024-02-01 07:30:00,2024,2,1,7,Thursday,Site_B,Solar,23.03,23.03,14.38,71.97,0.0,Weekday,Winter
2024-02-01 08:45:00,2024,2,1,8,Thursday,Site_B,Wind,59.24,59.24,17.9,44.605,9.56,Weekday,Winter
2024-02-01 12:30:00,2024,2,1,12,Thursday,Site_A,Solar,76.21,76.21,26.49,17.24,0.0,Weekday,Winter
2024-02-01 13:00:00,2024,2,1,13,Thursday,Site_C,Solar,60.75,60.75,35.68,61.45,0.0,Weekday,Winter
2024-02-01 16:45:00,2024,2,1,16,Thursday,Site_C,Wind,30.92,30.92,16.97,54.8675,5.99,Weekday,Winter
2024-02-01 18:15:00,2024,2,1,18,Thursday,Site_A,Wind,40.53,40.53,26.67,48.285,7.02,Weekday,Winter
2024-02-02 07:30:00,2024,2,2,7,Friday,Site_C,Wind,53.98,53.98,6.82,41.7025,9.81,Weekday,Winter
2024-02-02 07:45:00,2024,2,2,7,Friday,Site_B,Solar,65.62,65.62,24.84,35.12,0.0,Weekday,Winter
2024-02-02 08:00:00,2024,2,2,8,Friday,Site_C,Solar,46.86,46.86,13.91,31.39,0.0,Weekday,Winter
2024-02-02 11:45:00,2024,2,2,11,Friday,Site_B,Wind,62.78,62.78,15.23,43.583333333333336,10.21,Weekday,Winter
2024-02-02 14:00:00,2024,2,2,14,Friday,Site_A,Wind,28.43,28.43,10.6,55.77666666666667,8.4,Weekday,Winter
2024-02-02 15:30:00,2024,2,2,15,Friday,Site_A,Solar,49.88,49.88,33.25,67.97,0.0,Weekday,Winter
2024-02-03 08:15:00,2024,2,3,8,Saturday,Site_A,Wind,34.76,34.76,20.75,68.12,8.21,Weekend,Winter
2024-02-03 08:45:00,2024,2,3,8,Saturday,Site_B,Wind,25.5,25.5,17.27,68.27,7.46,Weekend,Winter
2024-02-03 09:30:00,2024,2,3,9,Saturday,Site_A,Solar,22.26,22.26,19.52,68.42,0.0,Weekend,Winter
2024-02-03 11:30:00,2024,2,3,11,Saturday,Site_B,Solar,71.67,71.67,29.36,21.55,0.0,Weekend,Winter
2024-02-03 11:45:00,2024,2,3,11,Saturday,Site_C,Solar,58.55,58.55,29.12,41.97,0.0,Weekend,Winter
2024-02-03 18:45:00,2024,2,3,18,Saturday,Site_C,Wind,27.62,27.62,13.85,34.25333333333333,6.01,Weekend,Winter
2024-02-04 07:45:00,2024,2,4,7,Sunday,Site_B,Wind,20.59,20.59,13.14,26.53666666666667,5.38,Weekend,Winter
2024-02-04 10:45:00,2024,2,4,10,Sunday,Site_A,Solar,80.92,80.92,31.01,18.82,0.0,Weekend,Winter
2024-02-04 17:45:00,2024,2,4,17,Sunday,Site_B,Solar,87.83,87.83,25.29,0.83,0.0,Weekend,Winter
2024-02-04 18:15:00,2024,2,4,18,Sunday,Site_A,Wind,25.64,25.64,15.06,48.92,7.55,Weekend,Winter
2024-02-04 18:15:00,2024,2,4,18,Sunday,Site_C,Solar,14.12,14.12,28.42,97.01,0.0,Weekend,Winter
2024-02-04 18:45:00,2024,2,4,18,Sunday,Site_C,Wind,34.98,34.98,12.05,70.09,7.31,Weekend,Winter
2024-02-05 09:45:00,2024,2,5,9,Monday,Site_A,Solar,63.42,63.42,29.88,43.17,0.0,Weekday,Winter
2024-02-05 11:45:00,2024,2,5,11,Monday,Site_C,Solar,90.41,90.41,24.56,14.03,0.0,Weekday,Winter
2024-02-05 13:00:00,2024,2,5,13,Monday,Site_A,Wind,18.08,18.08,7.07,41.663333333333334,4.39,Weekday,Winter
2024-02-05 15:45:00,2024,2,5,15,Monday,Site_B,Wind,29.03,29.03,19.81,69.29666666666667,5.36,Weekday,Winter
2024-02-05 16:15:00,2024,2,5,16,Monday,Site_B,Solar,14.23,14.23,19.51,96.93,0.0,Weekday,Winter
2024-02-05 17:15:00,2024,2,5,17,Monday,Site_C,Wind,46.05,46.05,11.82,84.2,9.71,Weekday,Winter
2024-02-06 10:15:00,2024,2,6,10,Tuesday,Site_B,Wind,39.11,39.11,24.79,71.47,7.42,Weekday,Winter
2024-02-06 10:45:00,2024,2,6,10,Tuesday,Site_A,Solar,47.5,47.5,29.45,58.74,0.0,Weekday,Winter
2024-02-06 12:30:00,2024,2,6,12,Tuesday,Site_C,Wind,39.67,39.67,26.01,45.86,8.13,Weekday,Winter
2024-02-06 15:00:00,2024,2,6,15,Tuesday,Site_A,Wind,56.26,56.26,10.75,32.980000000000004,9.48,Weekday,Winter
2024-02-06 15:15:00,2024,2,6,15,Tuesday,Site_B,Solar,69.67,69.67,24.0,20.1,0.0,Weekday,Winter
2024-02-06 16:15:00,2024,2,6,16,Tuesday,Site_C,Solar,28.61,28.61,32.7,79.01,0.0,Weekday,Winter
2024-02-07 06:00:00,2024,2,7,6,Wednesday,Site_B,Solar,73.66,73.66,20.26,11.26,0.0,Weekday,Winter
2024-02-07 16:00:00,2024,2,7,16,Wednesday,Site_A,Wind,38.16,38.16,23.61,33.63,8.4,Weekday,Winter
2024-02-07 16:45:00,2024,2,7,16,Wednesday,Site_C,Wind,51.18,51.18,26.71,56.0,8.71,Weekday,Winter
2024-02-07 17:45:00,2024,2,7,17,Wednesday,Site_A,Solar,25.21,25.21,23.59,78.37,0.0,Weekday,Winter
2024-02-07 17:45:00,2024,2,7,17,Wednesday,Site_B,Wind,44.16,44.16,8.65,84.78999999999999,8.92,Weekday,Winter
2024-02-07 17:45:00,2024,2,7,17,Wednesday,Site_C,Solar,13.26,13.26,13.25,91.21,0.0,Weekday,Winter
2024-02-08 07:00:00,2024,2,8,7,Thursday,Site_C,Solar,19.39,19.39,23.12,98.56,0.0,Weekday,Winter
2024-02-08 10:00:00,2024,2,8,10,Thursday,Site_B,Solar,27.37,27.37,20.45,61.3,0.0,Weekday,Winter
2024-02-08 10:30:00,2024,2,8,10,Thursday,Site_A,Solar,66.17,66.17,20.68,19.46,0.0,Weekday,Winter
2024-02-08 10:45:00,2024,2,8,10,Thursday,Site_A,Wind,29.05,29.05,14.11,21.926666666666666,5.33,Weekday,Winter
2024-02-08 12:00:00,2024,2,8,12,Thursday,Site_B,Wind,18.07,18.07,19.87,24.393333333333334,3.11,Weekday,Winter
2024-02-08 14:15:00,2024,2,8,14,Thursday,Site_C,Wind,22.57,22.57,5.87,26.86,5.97,Weekday,Winter
2024-02-09 07:45:00,2024,2,9,7,Friday,Site_A,Wind,34.83,34.83,4.96,29.326666666666668,7.69,Weekday,Winter
2024-02-09 09:15:00,2024,2,9,9,Friday,Site_B,Wind,60.99,60.99,0.25,31.793333333333333,9.92,Weekday,Winter
2024-02-09 14:15:00,2024,2,9,14,Friday,Site_C,Solar,53.73,53.73,17.88,34.26,0.0,Weekday,Winter
2024-02-09 14:15:00,2024,2,9,14,Friday,Site_C,Wind,49.28,49.28,16.25,61.25,8.47,Weekday,Winter
2024-02-09 16:00:00,2024,2,9,16,Friday,Site_A,Solar,29.22,29.22,27.21,88.24,0.0,Weekday,Winter
2024-02-09 17:30:00,2024,2,9,17,Friday,Site_B,Solar,10.96,10.96,20.81,95.66,0.0,Weekday,Winter
2024-02-10 10:00:00,2024,2,10,10,Saturday,Site_C,Wind,44.13,44.13,27.84,80.45666666666666,7.86,Weekend,Winter
